,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
2773,669411,10,0,0,4,0,4,0,19,6,0,5,0,0,0
2774,307452,7,0,0,5,0,0,0,13,4,0,4,0,0,0
2775,293511,0,0,3,0,0,5,0,0,0,0,0,0,0,0
2776,1413101,8,13,0,5,0,7,0,7,8,3,0,0,0,0
2777,1297936,0,16,0,12,0,3,0,4,0,0,0,0,0,0
2778,975369,7,4,0,0,0,0,0,10,7,4,3,0,0,0
2779,585853,8,0,0,0,0,0,0,14,8,0,3,0,0,0
2780,777550,11,5,0,4,0,8,0,14,3,0,0,4,0,4
2781,1670637,0,15,0,9,0,8,0,3,0,0,5,0,0,0
2782,1274113,0,0,21,0,5,0,0,0,0,0,0,3,0,0
2783,1970350,0,0,8,0,5,0,0,3,0,0,0,10,3,4
2784,588657,41,19,5,37,0,31,0,28,44,0,10,0,0,0
2785,1561366,12,8,0,17,0,14,0,6,12,0,16,0,0,0
2786,1611775,0,4,0,5,0,0,0,16,0,0,0,0,0,0
2787,1305900,22,9,0,4,0,4,0,5,19,0,0,0,0,0
2788,1010032,4,17,0,15,4,13,0,21,4,0,11,0,0,3
2789,408797,15,0,0,0,0,9,0,5,12,0,0,3,0,0
2790,496846,12,12,8,9,0,4,0,6,12,0,0,4,0,8
2791,1071340,0,0,25,0,12,0,0,0,0,0,0,12,3,0
2792,499166,3,6,5,0,9,3,0,3,3,0,0,0,0,0
2793,1476082,3,8,14,3,0,12,0,7,3,0,0,12,0,8
2794,604821,0,17,0,12,0,9,0,19,0,0,0,3,0,3
2795,964979,8,14,0,9,0,0,0,8,8,0,3,0,0,0
2796,1373574,0,0,3,0,0,3,0,0,0,0,0,0,0,0
2797,1264948,4,0,8,0,14,0,0,5,4,0,0,12,0,4
2798,1099374,12,12,19,13,11,32,0,18,7,3,7,14,0,4
2799,630369,5,9,19,9,16,0,4,5,5,5,0,26,3,3
2800,1799176,17,4,0,11,0,5,0,3,17,0,3,0,0,0
2801,1053594,9,13,3,14,7,18,0,7,7,0,0,0,0,5
2802,1465645,6,7,25,3,9,6,0,4,6,3,0,20,4,6
2803,1325920,12,0,3,0,0,3,0,0,12,0,0,3,0,3
2804,737882,5,3,4,9,0,11,0,17,0,0,0,0,0,0
2805,1438705,8,5,4,5,0,0,0,9,8,0,9,9,0,0
2806,880189,11,0,22,15,8,15,0,3,18,3,3,20,3,13
2807,1824152,0,7,3,0,0,7,0,11,0,0,3,0,0,3
2808,1043914,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2809,1726202,0,0,17,0,0,8,0,5,0,0,0,8,0,10
2810,186756,6,4,0,3,0,0,0,4,6,0,0,6,0,3
2811,2076371,11,10,0,12,0,0,0,14,11,0,0,0,0,0
2812,985198,32,17,10,20,4,13,0,8,27,0,9,8,0,4
2813,1860003,7,11,3,7,0,5,0,4,3,0,5,0,0,0
2814,8030,14,15,7,17,4,16,0,29,14,5,10,6,0,3
2815,1293159,11,15,0,18,0,9,0,17,6,0,15,9,6,6
2816,1304947,8,8,36,8,13,7,0,8,8,0,0,18,3,11
2817,970628,30,13,42,12,17,34,0,19,30,5,0,35,8,8
2818,379857,14,0,4,11,0,5,0,0,14,3,0,5,0,5
2819,1894813,0,17,0,9,0,24,0,24,0,0,3,4,0,4
2820,1824403,4,7,3,6,0,0,0,7,4,0,0,0,0,0
2821,520547,32,4,5,28,0,20,0,22,21,0,6,8,0,5
2822,932469,3,7,0,15,0,3,0,7,3,0,7,3,0,3
2823,109678,4,9,4,5,0,5,0,18,0,0,4,0,0,0
2824,1006825,5,12,32,8,8,10,0,21,5,3,0,31,8,3
2825,1778323,15,5,10,9,0,8,0,3,15,0,7,0,0,0
2826,1308350,17,12,0,8,0,8,0,10,17,0,0,0,0,0
2827,1028170,30,12,17,22,0,12,0,18,40,8,0,6,0,6
2828,434987,8,0,0,0,0,0,0,0,8,0,0,0,0,0
2829,1398608,5,3,0,0,0,12,0,3,5,0,3,0,0,0
2830,1179900,4,6,0,0,0,3,0,6,4,0,0,3,0,3
2831,1804110,8,18,0,12,0,14,0,16,0,0,0,0,0,0
2832,725193,19,9,0,18,0,19,0,26,9,0,12,0,0,5
2833,1301908,18,18,0,19,0,8,0,4,18,0,0,0,0,0
2834,1315361,0,0,25,0,18,3,0,0,0,0,0,13,3,0
2835,1427154,24,14,0,17,4,0,0,5,24,0,0,0,0,0
2836,1666641,3,3,9,0,0,6,0,3,3,5,0,4,0,4
2837,916531,22,8,23,5,11,8,0,3,15,0,0,16,0,0
2838,1451505,8,0,13,8,14,0,0,0,8,0,0,8,0,0
2839,1118405,64,0,0,23,0,5,0,0,67,5,5,17,0,0
2840,1032125,5,13,4,23,0,3,0,7,0,0,9,0,0,0
2841,975119,8,0,0,4,0,13,0,0,8,0,0,0,0,0
2842,578677,12,4,3,6,3,0,0,16,12,0,0,4,0,4
2843,1565057,3,19,0,9,0,13,0,18,0,0,0,0,0,0
2844,1036250,6,11,0,10,0,5,0,3,3,0,4,0,0,0
2845,899880,8,14,0,12,0,9,0,10,8,0,0,0,0,0
2846,1484223,15,0,4,12,0,5,0,23,10,0,0,0,0,0
2847,730772,54,16,0,14,0,5,0,3,45,0,0,19,0,0
2848,903952,4,3,0,0,0,5,0,16,4,0,0,0,0,0
2849,1112651,0,0,13,0,10,0,0,0,0,0,0,11,0,4
2850,488684,13,3,0,5,0,6,0,6,13,0,5,0,0,0
2851,1103951,0,0,13,0,5,3,0,9,0,0,0,5,0,9
2852,893338,0,0,4,0,0,3,0,14,0,0,8,0,0,0
2853,504728,15,4,0,12,0,4,0,5,15,0,0,3,0,0
2854,943712,9,0,4,4,0,0,0,5,9,0,0,4,0,9
2855,2077858,0,11,0,7,0,0,0,19,0,0,4,0,0,0
2856,1231325,28,9,3,10,0,8,0,15,24,5,4,5,0,5
2857,1252144,17,8,0,13,0,0,0,0,17,0,0,0,0,0
2858,92472,11,3,0,11,0,5,0,20,11,0,5,0,0,0
2859,702098,34,12,6,15,11,5,0,14,37,0,5,18,0,0
2860,499309,54,10,0,8,0,9,0,10,44,4,5,16,0,4
2861,614223,17,0,0,9,0,6,0,16,21,0,5,0,0,3
2862,1402537,0,12,0,8,0,0,0,16,0,4,0,0,0,0
2863,1969863,0,0,3,0,5,0,0,6,0,0,0,27,12,0
2864,1875929,5,0,13,5,10,0,0,4,5,0,0,13,0,0
2865,1027247,0,3,14,0,5,8,0,4,0,0,0,0,0,4
2866,182752,24,0,0,18,0,0,0,0,21,0,0,14,0,0
2867,1622851,0,17,3,9,4,4,0,4,0,3,0,0,0,0
2868,1804824,5,13,3,6,0,3,0,8,0,0,0,0,0,0
2869,958503,9,11,0,8,0,0,0,3,9,0,0,0,0,0
2870,1259957,0,5,0,4,0,0,0,9,0,4,0,4,0,4
2871,785509,0,12,0,9,0,0,0,8,0,4,0,0,0,0
2872,1359890,15,5,12,17,0,33,0,22,10,0,12,29,16,4
2873,1399966,15,4,0,0,0,3,0,12,15,0,4,0,0,0
2874,1151225,0,17,0,8,4,18,0,10,0,4,0,4,0,4
2875,1562784,11,15,3,12,0,23,0,24,8,0,13,3,0,0
2876,1155304,0,0,16,0,14,0,0,0,0,0,0,12,4,0
2877,1525995,7,0,0,0,0,0,0,13,7,0,0,0,0,0
2878,1055327,34,0,0,16,0,14,0,17,41,3,17,3,0,0
2879,1965654,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2880,1251751,15,5,3,12,0,9,0,21,11,5,14,3,0,0
2881,1186559,22,4,19,4,11,12,0,7,14,0,0,23,0,3
2882,1629954,0,16,4,6,0,5,0,5,0,4,0,0,0,0
2883,1137444,16,0,11,8,17,0,0,5,11,0,0,8,0,0
2884,1107316,12,13,3,9,0,5,0,10,7,3,4,0,0,0
2885,505268,29,0,0,0,0,0,0,0,26,0,0,13,0,0
2886,722124,13,13,0,9,0,0,0,9,13,0,0,0,0,0
2887,1509228,3,4,0,3,0,4,0,20,0,4,0,3,0,3
2888,942588,0,13,7,3,8,5,0,14,0,0,0,4,0,0
2889,1720795,4,5,0,10,0,0,0,7,0,0,0,0,0,0
2890,949441,0,8,0,3,4,8,0,4,0,0,0,10,5,5
2891,682755,0,0,0,0,0,4,0,19,0,0,5,0,0,0
2892,710780,0,12,0,17,0,0,0,20,0,0,10,0,0,0
2893,2054071,4,10,3,3,0,4,0,7,4,0,0,8,3,5
2894,1394852,0,5,0,0,9,3,0,9,0,0,0,0,0,0
2895,714027,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2896,488753,47,0,0,12,0,0,0,3,48,0,8,9,0,0
2897,913667,23,0,15,20,3,29,0,9,17,4,4,18,5,3
2898,891363,0,10,0,3,0,8,0,11,0,0,4,0,0,0
2899,719197,10,0,4,13,0,4,0,5,10,0,0,5,0,0
2900,387807,20,0,0,16,0,4,0,0,28,0,4,5,0,0
2901,82719,12,12,5,17,0,3,0,9,12,4,0,13,0,14
2902,1915248,0,3,13,5,12,10,0,0,0,5,0,8,0,0
2903,708044,22,4,0,11,0,0,0,4,17,0,0,0,0,0
2904,1270897,21,0,0,5,0,0,0,0,26,0,0,5,0,0
2905,1120531,18,0,0,13,0,0,0,6,14,0,10,4,0,0
2906,1569665,3,4,0,0,0,13,0,0,3,0,0,5,5,0
2907,322625,12,4,3,12,0,0,0,7,12,0,0,0,0,0
2908,1004838,64,17,0,42,0,35,0,28,65,3,21,18,0,7
2909,1781860,14,0,0,4,0,0,0,13,8,0,8,0,0,0
2910,1051369,3,9,10,4,8,3,0,5,3,5,0,11,5,7
2911,705365,9,3,0,3,0,5,0,8,9,4,0,0,0,0
2912,1052327,0,0,5,0,0,0,0,0,0,0,0,0,0,5
2913,1189750,8,3,0,0,0,0,0,6,3,0,0,4,0,4
2914,1744971,15,11,0,8,0,0,0,11,5,3,0,0,0,0
2915,1311805,0,12,3,3,4,5,0,4,0,0,0,6,0,0
2916,1789539,7,13,0,8,0,5,0,8,7,0,3,0,0,0
2917,720095,15,0,5,16,0,3,0,12,15,0,0,5,0,0
2918,514171,9,4,11,3,0,0,0,8,9,0,0,3,0,8
2919,535886,7,6,6,9,3,13,0,23,3,0,5,0,0,0
2920,641057,36,3,0,9,0,0,0,3,37,0,0,7,0,0
2921,1953355,0,8,0,5,0,7,0,10,0,0,0,0,0,0
2922,718079,11,0,5,11,0,0,0,5,11,0,0,3,0,0
2923,1160776,3,0,7,0,0,4,0,8,3,5,0,0,0,0
2924,1560486,28,0,42,0,8,32,0,21,20,0,4,40,5,3
2925,901882,0,13,0,8,0,4,0,23,0,0,8,0,0,0
2926,1808244,3,13,4,4,0,14,0,12,0,0,5,4,4,0
2927,1608769,9,13,0,10,0,11,0,13,9,0,0,0,0,0
2928,1212599,7,0,5,4,0,0,0,9,3,0,0,3,0,8
2929,1067576,21,16,8,22,0,14,0,13,8,0,18,0,0,0
2930,762860,18,19,5,22,0,4,0,21,18,0,0,0,0,0
2931,875299,30,0,0,14,0,0,0,5,30,0,0,5,0,0
2932,519795,8,0,13,4,5,4,0,8,3,0,0,4,4,0
2933,511174,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2934,1484205,0,14,0,9,0,11,0,8,0,0,0,0,0,0
2935,1804517,0,0,0,0,0,5,0,0,0,0,0,0,0,0
2936,1413519,5,9,0,0,0,4,0,13,0,0,0,0,0,0
2937,1801589,15,16,5,23,0,7,0,28,8,0,9,4,0,0
2938,264717,24,4,0,19,0,4,0,13,21,0,7,0,0,0
2939,936992,3,10,3,5,0,12,0,21,0,0,0,7,0,4
2940,2015985,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2941,998607,9,0,0,3,0,0,0,5,9,0,0,4,0,4
2942,666070,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2943,705162,11,9,0,4,0,4,0,9,11,0,0,0,0,0
2944,574346,38,0,5,31,0,11,0,20,30,0,4,0,0,3
2945,1145736,18,17,0,14,0,11,0,18,18,0,0,0,0,0
2946,677133,39,5,0,30,0,8,0,22,44,0,8,0,0,0
2947,1202127,0,7,3,0,0,12,0,12,0,0,0,5,0,5
2948,1067718,0,4,12,0,5,5,0,4,0,0,0,9,0,8
2949,1246237,0,0,11,0,8,0,0,4,0,5,0,6,3,0
2950,1176577,0,11,0,3,0,6,0,5,0,3,0,0,0,0
2951,1097684,13,9,3,14,0,25,0,10,10,0,19,13,5,16
2952,468797,4,7,0,4,0,0,0,15,0,0,0,0,0,0
2953,1411671,16,16,0,16,0,22,0,28,12,5,5,0,0,0
2954,783583,15,5,7,4,4,0,0,5,15,0,0,8,0,4
2955,1314047,0,12,5,3,0,4,0,9,0,0,4,4,0,4
2956,726639,36,11,0,10,0,0,0,18,31,0,4,0,0,0
2957,670728,11,4,5,9,0,4,0,13,11,3,0,0,0,0
2958,1022296,0,5,19,0,8,0,0,13,0,0,0,9,0,8
2959,1962046,3,12,0,7,0,0,0,13,0,0,0,0,0,0
2960,1120491,58,15,11,60,0,25,0,30,48,4,20,6,0,4
2961,897989,15,0,0,4,0,0,0,0,15,0,0,4,0,0
2962,1114545,4,17,3,13,0,24,0,7,4,0,3,8,0,8
2963,1954959,4,7,0,11,0,5,0,11,4,0,16,0,0,0
2964,1401573,6,0,0,0,4,0,0,0,0,0,0,29,8,0
2965,584451,16,5,5,20,0,5,0,19,13,0,6,3,0,0
2966,951929,44,12,5,16,0,0,0,19,39,0,0,8,0,0
2967,795018,5,5,5,0,0,0,0,19,5,0,0,5,0,10
2968,1435517,8,13,4,18,0,12,0,6,4,0,7,7,0,7
2969,130787,25,0,0,12,0,4,0,0,34,0,0,0,0,0
2970,1589340,15,0,0,3,0,0,0,17,8,0,7,0,0,0
2971,1881803,10,3,10,0,0,0,0,3,5,0,0,0,0,0
2972,1110415,9,4,4,4,0,7,0,8,9,0,0,5,0,5
2973,1582751,5,11,3,3,0,5,0,7,0,0,4,3,0,0
2974,1763668,26,0,0,11,0,0,0,21,26,0,8,3,0,0
2975,922913,3,11,10,10,5,0,0,21,0,0,7,0,0,0
2976,1004661,0,0,19,0,15,0,0,0,0,0,0,8,0,0
2977,1326774,4,3,0,4,0,0,0,12,0,0,0,0,0,0
2978,1312578,5,16,3,11,3,11,0,10,5,0,0,3,0,6
2979,726144,0,5,0,0,9,6,0,5,0,0,0,0,0,0
2980,988809,0,3,0,9,0,6,0,7,0,0,11,0,0,0
2981,591726,23,0,0,5,0,0,0,0,18,0,0,5,0,0
2982,460799,28,0,5,27,0,19,0,10,29,0,9,0,0,0
2983,1991682,13,8,17,0,0,16,0,3,10,5,3,17,5,8
2984,1210818,5,14,0,10,0,18,0,21,0,0,0,0,0,0
2985,358209,54,0,12,27,21,20,0,14,53,0,0,46,12,0
2986,2032566,0,0,10,4,8,5,0,12,0,0,9,3,0,3
2987,1127864,19,10,0,20,0,13,0,10,15,0,0,0,0,0
2988,786015,44,8,0,17,0,0,0,14,39,0,5,8,0,0
2989,997551,11,8,4,8,4,15,0,11,8,0,0,4,0,0
2990,648707,3,7,0,0,0,4,0,13,3,0,3,5,0,0
2991,913275,17,0,0,6,0,10,0,3,27,0,0,0,0,0
2992,1267809,0,8,13,4,10,4,0,0,0,0,0,9,0,3
2993,1687045,4,11,0,8,0,0,0,8,4,0,0,0,0,0
2994,1580605,5,13,0,3,0,15,0,9,5,0,0,3,3,0
2995,669642,11,5,0,0,0,5,0,8,7,0,3,9,0,0
2996,741945,29,4,16,0,7,4,0,0,24,0,0,16,3,5
2997,1192635,18,0,0,9,0,0,0,12,13,0,0,0,0,0
2998,661906,12,14,4,20,0,0,0,20,12,0,7,3,0,0
2999,522734,25,3,0,0,0,3,0,7,21,0,4,7,0,0
3000,1216603,3,15,0,12,0,4,0,3,3,0,0,0,0,0
3001,1076735,0,0,0,0,0,5,0,19,0,0,10,0,0,0
3002,1099335,9,15,0,17,0,9,0,17,3,0,0,8,4,0
3003,2065146,5,0,0,0,0,0,0,15,0,0,4,0,0,0
3004,682828,0,0,13,0,15,0,0,5,0,0,0,8,0,0
3005,1711279,7,7,9,0,5,10,0,10,7,0,0,8,0,0
3006,1634532,0,4,4,0,3,0,0,7,0,0,3,3,0,7
3007,1218716,25,3,4,17,0,10,0,3,30,0,5,0,0,0
3008,540636,46,0,14,22,5,9,0,21,40,0,8,41,15,12
3009,521690,23,0,0,4,0,0,0,0,23,0,0,0,0,0
3010,680404,0,4,3,7,0,3,0,19,0,0,5,4,0,8
3011,1276164,17,8,0,21,0,7,0,23,17,0,18,0,0,0
3012,874319,10,0,0,4,0,0,0,8,6,0,3,0,0,0
3013,935149,14,16,0,22,0,25,0,19,10,0,20,0,0,0
3014,997704,5,0,8,0,0,0,0,3,5,0,0,5,0,5
3015,1140672,19,13,0,14,5,6,0,7,12,0,4,4,0,0
3016,1546712,3,15,4,8,0,12,0,13,3,0,0,0,0,0
3017,1103522,6,3,10,4,8,4,0,18,3,0,0,5,0,10
3018,693732,5,0,17,0,10,0,0,0,5,0,0,9,0,0
3019,888627,5,4,0,5,0,9,0,16,5,0,0,5,0,5
3020,663702,16,4,3,11,0,18,0,17,12,0,0,7,0,3
3021,735236,13,13,9,13,0,14,0,26,10,4,3,9,0,10
3022,1669407,10,12,3,4,0,14,0,10,10,5,0,0,0,0
3023,67201,36,0,0,22,0,3,0,7,32,0,4,8,0,0
3024,1441719,16,12,4,31,0,26,0,15,21,0,3,0,0,0
3025,1986650,0,7,4,4,0,3,0,4,0,5,0,0,0,0
3026,701449,4,0,17,4,12,0,0,5,4,0,0,15,0,0
3027,1476322,10,14,3,4,0,5,0,5,5,0,0,3,0,0
3028,1373344,8,6,3,0,3,6,0,3,8,0,3,0,0,0
3029,1785897,0,10,0,8,0,8,0,5,0,0,3,0,0,0
3030,1490023,0,8,6,0,0,6,0,10,0,0,0,8,0,0
3031,627142,11,0,0,0,0,5,0,5,8,0,3,0,0,0
3032,627615,15,9,0,3,0,9,0,9,15,0,0,0,0,0
3033,902813,19,15,0,23,3,3,0,14,6,0,0,0,0,0
3034,1985330,0,0,12,0,19,0,0,0,0,0,0,13,0,0
3035,1574295,14,17,0,13,0,21,0,18,14,5,0,3,0,3
3036,339670,0,10,3,13,0,8,0,0,0,0,0,0,0,0
3037,707697,63,3,4,35,0,24,0,30,60,0,7,20,0,0
3038,1368999,0,5,3,5,0,3,0,15,0,0,0,3,0,0
3039,1097984,9,7,3,8,0,0,0,11,6,0,0,0,0,0
3040,1870949,0,4,13,0,7,0,0,7,0,0,0,7,0,0
3041,1046891,0,0,15,0,7,0,0,0,0,0,0,4,4,0
3042,4,78,5,6,48,0,30,0,45,46,0,12,9,0,4
3043,643450,14,7,0,8,0,0,0,3,14,0,0,0,0,0
3044,752730,6,9,0,5,0,0,0,21,6,0,3,0,0,0
3045,726627,4,0,12,4,0,0,0,0,4,0,0,5,0,5
3046,1453530,3,15,0,7,0,13,0,5,0,3,0,0,0,0
3047,1156476,50,13,3,26,0,21,0,9,36,0,8,5,0,0
3048,690814,19,9,6,13,9,14,0,26,14,3,5,3,0,0
3049,773122,5,0,8,0,0,4,0,8,5,0,0,0,0,0
3050,162442,18,5,11,24,3,28,0,34,16,4,13,0,0,0
3051,531150,5,6,0,0,0,3,0,13,5,4,3,0,0,0
3052,1841276,5,3,0,5,0,0,0,11,0,0,0,5,0,0
3053,954548,4,0,0,3,0,0,0,13,0,0,0,3,0,3
3054,1679511,8,15,0,17,0,16,0,20,0,0,0,5,0,5
3055,972010,3,10,0,13,0,0,0,9,3,0,8,3,0,3
3056,230340,7,0,4,8,4,3,0,10,4,0,0,0,0,0
3057,1323737,0,4,16,0,8,0,0,14,0,0,0,14,0,5
3058,1394858,0,12,0,4,0,3,0,17,0,0,0,4,0,4
3059,1123688,4,0,9,3,0,5,0,19,0,0,0,3,0,7
3060,968364,16,0,9,9,0,3,0,12,13,0,0,4,0,8
3061,621072,12,5,0,0,0,0,0,20,12,0,4,3,0,3
3062,1020850,23,0,0,12,0,0,0,0,23,0,0,5,0,0
3063,1160149,0,5,18,0,10,0,0,5,0,0,0,26,0,11
3064,933148,9,0,12,0,5,0,0,0,9,0,0,5,0,0
3065,670739,16,0,0,7,0,10,0,19,12,0,3,0,0,3
3066,884548,34,5,0,12,3,5,0,24,30,0,12,13,0,3
3067,568462,16,0,0,5,0,0,0,0,13,0,0,11,0,0
3068,773953,18,3,3,12,0,9,0,7,13,4,0,4,0,7
3069,779158,8,15,3,7,0,17,0,26,5,0,8,3,0,3
3070,711570,14,7,0,0,0,4,0,9,14,0,3,0,0,0
3071,727966,15,4,0,6,0,4,0,12,15,0,0,0,0,0
3072,1278175,33,14,0,18,0,15,0,26,31,0,17,7,0,0
3073,529803,26,4,3,4,0,4,0,17,26,0,0,0,0,0
3074,1268527,3,0,11,0,9,0,0,0,3,4,0,8,0,7
3075,1324717,5,0,6,3,7,0,0,0,5,0,0,14,3,3
3076,439007,15,3,0,12,0,7,0,7,15,4,0,4,0,0
3077,1501842,0,9,0,4,0,0,0,13,0,0,0,4,0,0
3078,511236,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3079,1963648,7,15,0,13,0,0,0,16,7,0,0,0,0,0
3080,1944853,4,5,7,0,0,0,0,9,0,0,0,0,0,0
3081,1062488,0,0,11,0,8,0,0,0,0,0,0,11,0,3
3082,1445769,16,16,0,12,4,4,0,9,12,0,0,3,0,3
3083,528137,21,11,0,6,0,4,0,18,21,4,5,0,0,0
3084,1756548,18,10,3,4,0,5,0,5,14,0,0,4,0,0
3085,767852,5,15,5,14,13,3,0,10,5,0,0,7,4,0
3086,710213,0,0,0,0,0,5,0,0,0,0,5,0,0,0
3087,1299282,23,17,17,24,6,22,0,18,16,0,11,13,4,9
3088,1132456,5,4,5,0,3,0,0,4,5,0,0,5,0,5
3089,719813,8,8,0,0,0,10,0,15,8,5,0,0,0,0
3090,1806424,8,14,19,16,3,10,0,21,4,4,0,18,5,7
3091,1386445,8,0,18,0,3,0,0,12,8,0,0,3,0,3
3092,1617951,0,0,10,0,12,0,0,0,0,5,0,7,0,0
3093,1734960,0,19,0,9,0,8,0,5,0,0,0,0,0,0
3094,296184,24,0,0,3,0,0,0,11,28,3,0,9,0,5
3095,1316025,15,5,0,3,0,0,0,8,15,0,0,0,0,0
3096,724048,18,17,0,17,0,17,0,23,18,0,10,5,0,0
3097,1135529,17,0,0,11,4,0,0,14,9,0,0,0,0,0
3098,935077,19,3,0,10,0,0,0,3,15,0,4,7,0,3
3099,730099,29,9,13,9,17,26,0,17,25,0,9,16,0,5
3100,908845,30,0,0,8,0,0,0,3,30,0,0,9,0,9
3101,1462546,5,16,0,7,0,5,0,4,5,0,0,0,0,0
3102,709809,4,4,5,10,0,0,0,9,4,5,0,0,0,0
3103,1150034,0,4,12,0,11,0,0,4,0,0,0,8,0,0
3104,1768094,6,17,0,8,0,28,0,21,3,0,0,0,0,0
3105,765564,9,0,0,0,0,5,0,5,5,0,0,3,0,3
3106,905121,7,8,0,8,0,0,0,10,3,0,7,4,0,4
3107,1451884,19,16,4,12,0,11,0,15,12,0,0,0,0,0
3108,1983866,39,16,12,32,11,31,0,31,42,0,16,7,0,0
3109,646437,19,8,0,8,0,0,0,16,19,0,5,0,0,0
3110,1158078,4,12,3,8,0,0,0,4,4,4,0,9,4,5
3111,1621674,7,13,11,5,3,22,0,10,7,5,4,33,13,12
3112,989330,6,3,8,3,8,0,0,10,3,0,0,5,0,5
3113,63,50,5,3,30,0,3,0,5,25,0,4,9,0,5
3114,685488,41,7,0,21,0,29,0,20,32,0,20,0,0,0
3115,1766311,5,6,3,3,0,3,0,8,5,0,0,0,0,0
3116,1395822,0,8,15,0,9,5,0,7,0,0,0,3,0,3
3117,974862,14,13,4,10,0,3,0,8,14,0,0,8,3,9
3118,663926,14,13,13,18,4,5,0,27,5,0,5,4,0,0
3119,885498,4,0,0,0,0,0,0,10,4,0,0,5,0,3
3120,435901,56,3,3,27,0,22,0,30,45,0,6,17,0,0
3121,761243,6,5,8,5,9,8,0,5,3,4,12,3,0,0
3122,1005596,28,14,10,20,5,12,0,18,29,0,10,8,0,0
3123,882244,3,13,0,5,0,17,0,17,3,0,0,0,0,0
3124,1209842,0,0,12,0,0,0,0,13,0,0,0,0,0,0
3125,1074470,5,5,0,0,0,0,0,15,0,0,0,3,0,3
3126,1981804,4,0,19,0,5,0,0,0,0,0,0,13,5,0
3127,768097,23,0,0,3,0,0,0,5,23,0,5,0,0,0
3128,762063,24,4,0,8,0,4,0,8,15,3,0,14,0,0
3129,1233277,4,7,0,7,0,0,0,10,4,0,5,0,0,0
3130,661768,26,3,4,12,0,0,0,8,26,0,0,0,0,0
3131,1805298,10,17,3,10,0,9,0,19,3,0,0,0,0,0
3132,1318493,12,14,10,13,0,7,0,22,5,0,8,4,0,0
3133,538616,0,0,0,5,0,0,0,14,0,0,3,0,0,4
3134,1801768,16,16,4,18,0,11,0,23,8,0,0,0,0,0
3135,1632512,0,12,16,5,4,4,0,3,0,5,0,6,3,3
3136,670311,10,0,0,18,0,3,0,0,16,0,6,0,0,0
3137,980717,49,18,0,32,0,29,0,21,54,3,11,24,0,5
3138,909027,8,8,0,4,0,0,0,10,8,0,3,4,0,4
3139,1626419,0,6,7,0,0,6,0,3,0,4,0,14,4,7
3140,1220067,5,18,0,9,4,9,0,12,0,4,10,0,0,0
3141,1360096,18,15,0,14,0,0,0,9,18,0,0,0,0,0
3142,1221942,26,0,0,3,0,0,0,0,21,0,0,5,0,0
3143,1129185,4,0,5,3,0,0,0,3,4,0,0,3,0,3
3144,1100425,7,13,30,4,14,33,0,9,7,3,7,44,21,5
3145,919993,0,8,5,6,0,8,0,18,0,0,0,0,0,0
3146,543952,4,0,3,13,0,0,0,5,0,0,0,0,0,0
3147,1428056,9,6,5,0,10,3,0,15,4,0,0,5,0,0
3148,234341,60,0,0,17,0,5,0,0,62,0,4,18,0,0
3149,719766,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3150,1396544,0,10,5,0,8,5,0,9,0,0,4,0,0,0
3151,1010480,0,10,3,7,6,13,0,15,0,0,0,0,0,0
3152,1069797,12,14,0,14,0,22,0,18,8,5,4,0,0,0
3153,1563378,0,19,0,9,0,5,0,9,0,0,0,0,0,0
3154,1315999,0,3,14,0,8,3,0,0,0,0,0,12,5,10
3155,1439573,4,4,5,0,0,3,0,8,4,0,0,0,0,0
3156,975354,0,6,12,0,9,3,0,7,0,0,0,0,0,0
3157,2076745,25,7,0,13,0,0,0,12,17,0,5,0,0,0
3158,792652,56,20,19,43,13,51,0,36,56,0,19,21,0,4
3159,259087,16,18,0,19,0,10,0,18,19,0,0,4,0,0
3160,899143,3,0,5,8,0,9,0,0,3,0,0,4,0,4
3161,1128347,0,0,8,0,14,3,0,0,0,0,0,5,0,5
3162,518515,45,4,0,15,0,15,0,12,45,0,0,12,0,0
3163,647623,17,0,0,4,0,8,0,19,9,0,4,0,0,0
3164,435062,14,0,0,5,0,8,0,5,0,0,0,0,0,0
3165,290803,11,0,8,0,0,0,0,17,7,0,3,13,0,7
3166,777246,0,11,0,3,0,6,0,8,0,3,0,4,0,4
3167,1054102,25,10,19,6,11,18,0,12,21,0,5,22,0,4
3168,1966547,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3169,765693,11,0,15,4,16,0,0,4,11,0,0,12,0,0
3170,1221087,8,16,0,12,0,29,0,23,0,0,0,0,0,0
3171,1316190,4,4,7,4,0,0,0,3,4,0,0,0,0,0
3172,580971,29,0,0,4,0,0,0,0,29,0,0,0,0,0
3173,1046879,16,15,12,21,3,18,0,26,3,0,17,7,0,7
3174,1003487,0,0,8,3,5,0,0,11,0,0,0,0,0,0
3175,980367,3,15,0,8,3,8,0,3,0,0,0,3,0,0
